"bill_id","status","title","link_id","proposer_type","proposed_date","decision_date","decision_result","has_summaries","status_detail"
"1904431","1","도시교통정비 촉진법 일부개정법률안(윤후덕의원 등 10인)","PRC_Z1B3P0N4L0Y8O1P5N2A1J2M2Y8L8F6","의원","2013-04-08","","","1","소관위접수"
"1904432","1","가정폭력범죄의 처벌 등에 관한 특례법 일부개정법률안(남인순의원 등 13인)","PRC_B1Q3V0S4E0J8R1G5M3D9Z1P0X4X2G6","의원","2013-04-08","","","1","소관위접수"
"1904433","1","소방공무원법 전부개정법률안(강창일의원 등 10인)","PRC_I1L3N0S4C0F8G1F6F3L5Z5X4O1K7P0","의원","2013-04-08","","","1","소관위접수"
"1904434","1","농업협동조합법 일부개정법률안(김영록의원 등 10인)","PRC_N1U3B0R4K0W8R1I6H3O7P5I7Q1H4F0","의원","2013-04-08","","","1","소관위접수"
"1904435","1","독립유공자예우에 관한 법률 일부개정법률안(김재경의원 등 14인)","PRC_W1B3J0L4U0S8G1I7T1X0D1N2R3E1U2","의원","2013-04-08","","","0","소관위접수"
"1904436","1","국세기본법 일부개정법률안(박원석의원 등 14인)","PRC_L1N3J0S4K0D8W1W7I1K2W4S0D3T7J3","의원","2013-04-08","","","1","소관위접수"
"1904437","1","변호사법 일부개정법률안(박영선의원 등 12인)","PRC_S1I3O0N4J0Z8Y1W7U4M2M4X8G0G7B1","의원","2013-04-08","","","1","소관위접수"
"1904438","1","도시 및 주거환경정비법 일부개정법률안(이노근의원 등 12인)","PRC_D1Z3Y0I4U0C8G1Q7I4E5W0F5C6C0N7","의원","2013-04-08","","","1","본회의불부의"
"1904439","1","식품위생법 일부개정법률안(최동익의원 등 15인)","PRC_B1D3F0U4T0N8C1B7C4D6C5F8T4H2M3","의원","2013-04-08","","","0","소관위접수"
"1904440","1","국가재정법 일부개정법률안(민병두의원 등 16인)","PRC_J1H3D0I4T0N8F1H7L4A9E2B9N1G5D9","의원","2013-04-08","","","1","소관위접수"
"1904441","1","5·18민주화운동 관련자 보상 등에 관한 법률 일부개정법률안(김영록의원 등 11인)","PRC_D1W3K0R4F0V8R1V7I4N9X3D8M0S2L4","의원","2013-04-08","","","1","소관위접수"
"1904442","2","화학물질의 등록 및 평가 등에 관한 법률안(심상정의원 등 10인)","PRC_T1H3Z0B4J0J8V1Y8D2M0M2X8Q0Q8Y4","의원","2013-04-08","2013-04-30","대안반영폐기","1","대안반영폐기"
"1904443","1","가습기 살균제 피해자 구제 대책 특별위원회 구성결의안(장하나의원 등 18인)","PRC_T1J3T0Q4S0I9K1D0V0X4R2V4X8F1U6","의원","2013-04-09","","","0","소관위접수"
"1904444","1","의료급여법 일부개정법률안(김명연의원 등 14인)","PRC_C1B3Y0V4I0C9I1W1K1E8N2V7B5J7C7","의원","2013-04-09","","","1","소관위접수"
"1904445","1","신에너지 및 재생에너지 개발·이용·보급 촉진법 일부개정법률안(이채익의원 등 10인)","PRC_F1J3A0Q4L0U9Y1N1K4Y7L4C7B9O4G3","의원","2013-04-09","","","1","소관위접수"
"1904446","1","중소기업 기술혁신 촉진법 일부개정법률안(이채익의원 등 10인)","PRC_Q1I3G0W4U0Z9D1I1J4M9A1B4Y3J2B2","의원","2013-04-09","","","1","소관위접수"
"1904447","1","원양산업발전법 일부개정법률안(강동원의원 등 12인)","PRC_C1M3B0P4L0E9E1B3S5F0E4K1L6I7W6","의원","2013-04-09","","","1","소관위접수"
"1904448","1","국가재정법 일부개정법률안(정희수의원 등 10인)","PRC_I1R3Z0D4H0V9U1P4B1R5E3O0F0D7U2","의원","2013-04-09","","","1","소관위접수"
"1904449","1","국가재정법 일부개정법률안(주호영의원 등 15인)","PRC_M1O3D0R4C0O9N1G4E2K1I3H3C8R3U7","의원","2013-04-09","","","1","소관위접수"
"1904450","1","국가회계법 일부개정법률안(정희수의원 등 10인)","PRC_Z1L3Y0U4I0Y9O1J4U2D4Z0N0V4P6M9","의원","2013-04-09","","","1","소관위접수"
"1904451","1","생물다양성 보전 및 이용에 관한 법률 일부개정법률안(주호영의원 등 15인)","PRC_V1H3G0V4C0H9A1O4Q2P8Y4F6C1F1G5","의원","2013-04-09","","","1","소관위접수"
"1904452","1","폐기물관리법 일부개정법률안(최봉홍의원 등 11인)","PRC_B1D3I0F4T0L9X1Q4P3A7V1M5G5W1P6","의원","2013-04-09","","","1","소관위접수"
"1904453","1","소방공무원 보건안전 및 복지 기본법 일부개정법률안(김영우의원 등 15인)","PRC_K1R3P0P4V0T9Z1B5Z3T5O3F1K4F1D4","의원","2013-04-09","","","1","소관위접수"
"1904454","1","국세기본법 일부개정법률안(홍종학의원 등 15인)","PRC_Q1P3Q0V4R0W9Y1P5B3E7T0B6L4H2X1","의원","2013-04-09","","","1","소관위접수"
"1904455","1","국무총리의 헌법 권한의 행사ㆍ절차 등에 관한 법률안(변재일의원 등 12인)","PRC_L1K3L0M4M0D9M1A6G3P2L1F2P4G0M4","의원","2013-04-09","","","1","소관위접수"
"1904456","1","도시가스사업법 일부개정법률안(김한표의원 등 10인)","PRC_P1G3E0J4C0N9F1N6P3C4G1H6Q7G0W7","의원","2013-04-09","","","1","소관위접수"
"1904457","2","지방세특례제한법 일부개정법률안(김태환의원 등 15인)","PRC_M1Y3K0H4H0X9F1C7H1L0N2S1H5U4X8","의원","2013-04-09","2013-04-30","대안반영폐기","1","대안반영폐기"
"1904458","2","주택법 일부개정법률안(이이재의원 등 14인)","PRC_V1C3V0L4A0X9H1O7X1R8G0M0D0R2B4","의원","2013-04-09","2013-05-07","대안반영폐기","1","대안반영폐기"
"1904459","1","국가 사이버테러 방지에 관한 법률안(서상기의원 등 13인)","PRC_N1Q3G0N4A0A9R1X7S3M6L0L6N4M0U2","의원","2013-04-09","","","1","소관위접수"
"1904460","1","신에너지 및 재생에너지 개발·이용·보급 촉진법 일부개정법률안(이원욱의원 등 14인)","PRC_Q1H3Z0J4T1Q0C0D9K3Z4G4T4Z2N8K3","의원","2013-04-10","","","1","소관위접수"
"1904461","1","한옥 등 건축자산의 진흥에 관한 법률안(김기현의원 등 11인)","PRC_U1W3Y0N4E1P0W1B0N4N3Q4E6E3M5U6","의원","2013-04-10","","","0","소관위접수"
"1904462","1","경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안(이학재의원 등 13인)","PRC_J1H3X0I4H1M0X1Q0N5U3J5D8M4R3V5","의원","2013-04-10","","","1","소관위접수"
"1904463","1","군형법 일부개정법률안(진성준의원 등 14인)","PRC_Q1J3F0H4I1V0A1A1Z3A8N2D8T9F4Y0","의원","2013-04-10","","","1","소관위접수"
"1904464","1","응급의료에 관한 법률 일부개정법률안(김재원의원 등 10인)","PRC_Z1D3Z0M4M1M0Q1J4U0T2P4S6N6N7F0","의원","2013-04-10","","","1","소관위접수"
"1904465","1","한국마사회법 일부개정법률안(김재원의원 등 10인)","PRC_R1Z3K0D4U1V0W1C4W0U5Z5C3P1U6K4","의원","2013-04-10","","","1","소관위접수"
"1904466","1","국민건강보험법 일부개정법률안(김미희의원 등 11인)","PRC_P1I3B0U4Z1M0H1B4V4U5U5T1K1L2R3","의원","2013-04-10","","","1","소관위접수"
"1904467","1","국민기초생활 보장법 일부개정법률안(김미희의원 등 10인)","PRC_T1L3H0F4Z1C0X1Z4E4S8Z1B4O3O5I0","의원","2013-04-10","","","1","소관위접수"
"1904468","1","모자보건법 일부개정법률안(김미희의원 등 10인)","PRC_E1V3D0G4W1F0Y1O4W5Y1X3X3N2B7S3","의원","2013-04-10","","","1","소관위접수"
"1904469","1","노인장기요양보험법 일부개정법률안(김미희의원 등 10인)","PRC_U1Y3Q0U4E1E0O1B4D5H3A1W5M5A5C6","의원","2013-04-10","","","1","소관위접수"
"1904470","1","헌법재판소법 일부개정법률안(김진태의원 등 10인)","PRC_Y1J3E0T4J1T0S1T4F5Y8K0Z6X0U5H3","의원","2013-04-10","","","1","소관위접수"
"1904471","1","중소기업협동조합법 일부개정법률안(이진복의원 등 10인)","PRC_Z1A3L0L4H1G0W1J5K0B6C3Y5T4P2Q4","의원","2013-04-10","","","1","소관위접수"
"1904472","2","국무총리 및 국무위원 출석요구의 건(정치·외교·통일·안보에 관한 질문)(이한구의원ㆍ...","PRC_P1A3P0O4T1H0Y1I5M2J0F1O6S5K0N4","의원","2013-04-10","2013-04-11","원안가결","0","본회의의결"
